Date,region_name,RR,ALTI,PMERM,INST,GLOT,DHUMI40,NEIGETOTX,NEIG,BROU,ORAG,GRESIL,GRELE,ROSEE,VERGLAS,SOLNEIGE,GELEE,FUMEE,BRUME,ECLAIR,TX,TNSOL,FXY,DRR,year,region_key,population,density,superf,Consumption,Workday?,day_of_week,Consumption_per_capita,y_pred_rf
2014-01-01,Provence-Alpes-Côte d'Azur,6.37156862745098,801.683962264151,1017.7388888888888,226.3684210526316,515.125,14.182926829268292,19.65979381443299,0.5428571428571428,0.3809523809523809,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.125,0.0,7.985889570552147,0.8740740740740741,5.830588235294118,286.3636363636364,2014,provence-alpes-cote d'azur,4983438.0,157.33226458606617,31674.60922978,270748000.0,0,2,54.329561238646896,51.31583679804688
2014-01-01,Île-de-France,3.5163636363636366,101.140350877193,1004.7666666666668,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.687234042553191,3.994736842105264,10.325,379.4,2014,ile-de-france,12027565.0,996.922950872682,12064.68863965,424366000.0,0,2,35.28278583404039,34.917996786330825
2014-01-02,Auvergne-Rhône-Alpes,6.334831460674158,812.7713248638838,1010.8,79.46666666666667,298.94,10.16279069767442,14.55688622754491,0.65,0.2619047619047619,0.0,0.0,0.0,0.04,0.0833333333333333,0.125,0.0,0.0,0.0769230769230769,0.0,7.789949748743719,3.294285714285714,8.708641975308641,202.15384615384616,2014,auvergne-rhone-alpes,7820966.0,110.4725741488523,70795.5441453,398280000.0,1,3,50.924655598809665,51.888512611346556
2014-01-02,Bourgogne-Franche-Comté,4.046222222222222,391.7621145374449,1008.46,115.94444444444444,325.44444444444446,0.0,1.0070921985815602,0.04,0.3333333333333333,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.2,0.0,10.451875,4.42,9.357142857142858,140.0,2014,bourgogne-franche-comte,2820623.0,58.7855021709152,47981.60933965,124177000.0,1,3,44.02467114534626,46.868523792477596
2014-01-02,Bretagne,4.941666666666667,92.90697674418604,998.55625,187.05263157894737,390.95454545454544,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,12.153030303030304,4.586363636363637,13.011111111111113,278.22222222222223,2014,bretagne,3276543.0,119.6551776431371,27383.21119519,144490000.0,1,3,44.0983072708034,44.72380462082965
2014-01-02,Centre-Val de Loire,1.726829268292683,154.25,1004.87,262.8888888888889,429.0833333333333,0.0,0.0,0.0,0.0,0.5,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.997345132743364,6.178947368421053,10.207407407407407,65.66666666666667,2014,centre-val de loire,2577435.0,65.29864923314861,39471.49030292,118557000.0,1,3,45.99805620704305,46.44621656108972
2014-01-02,Grand Est,3.4581196581196583,297.73191489361704,1006.3333333333334,92.56,251.87878787878788,0.0,0.1690140845070422,0.0,0.2142857142857142,0.1818181818181818,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,9.779354838709676,4.820833333333334,10.00909090909091,149.5,2014,grand est,5554645.0,96.26931159277544,57699.02067542,259580000.0,1,3,46.73205938453312,49.17984766456177
2014-01-02,Hauts-de-France,1.5057142857142858,91.54929577464787,999.2,229.44444444444449,362.44444444444446,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.446666666666664,5.705555555555556,10.684848484848484,118.88888888888889,2014,hauts-de-france,6006156.0,187.64443013901052,32008.17629146,301043000.0,1,3,50.122407742989026,52.862136163597654
2014-01-02,Normandie,1.123170731707317,122.144578313253,999.05,257.46666666666664,407.4285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.14406779661017,5.292857142857143,11.27037037037037,123.14285714285714,2014,normandie,3335645.0,110.75048896731153,30118.55776984,166762000.0,1,3,49.9939292100928,51.27787735518499
2014-01-02,Nouvelle-Aquitaine,3.8795302013422814,255.33557046979865,1008.1130434782608,112.78787878787878,405.575,0.1578947368421052,0.6610169491525424,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545454,0.0909090909090909,12.795964125560538,7.343243243243243,8.4,191.21052631578948,2014,nouvelle-aquitaine,5879144.0,69.0825840391532,85103.12811501,263197000.0,1,3,44.76791179124036,45.50100859067267
2014-01-02,Occitanie,1.5377128953771289,577.9784688995215,1011.4809523809524,171.69230769230768,492.8965517241379,1.3482142857142858,9.438053097345133,0.0476190476190476,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952380952380952,0.0,12.21024734982332,4.459523809523809,6.290566037735848,142.30769230769232,2014,occitanie,5730753.0,78.06166422804614,73413.15428862,233288000.0,1,3,40.70808844841158,40.574116583299265
2014-01-02,Pays de la Loire,1.2379310344827588,73.08045977011494,1003.077777777778,222.625,437.52941176470586,0.0,0.0,0.0,0.0,0.125,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.125,0.0,12.60909090909091,5.613333333333333,11.37241379310345,191.25,2014,pays de la loire,3690659.0,114.03792841666922,32363.43426474,168384000.0,1,3,45.62437223270966,45.99125293079366
2014-01-02,Provence-Alpes-Côte d'Azur,5.720689655172413,793.2924528301887,1013.7,48.89473684210526,242.625,0.0,21.760416666666668,0.5151515151515151,0.3636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,7.49751552795031,5.811111111111111,6.151764705882353,199.1818181818182,2014,provence-alpes-cote d'azur,4983438.0,157.33226458606617,31674.60922978,274660000.0,1,3,55.11456147342457,54.83576373116077
2014-01-02,Île-de-France,0.5818181818181818,101.140350877193,1002.3222222222222,249.28571428571428,409.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,11.387234042553192,6.2,9.725,49.4,2014,ile-de-france,12027565.0,996.922950872682,12064.68863965,455574000.0,1,3,37.87749224385817,38.063403652477994
2014-01-03,Auvergne-Rhône-Alpes,8.402059925093633,814.1032608695652,1015.9066666666666,14.577777777777778,176.28,17.253846153846155,14.423880597014923,0.4909090909090909,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.1538461538461538,0.0,7.806516290726817,1.2285714285714286,6.386419753086419,747.1666666666666,2014,auvergne-rhone-alpes,7820966.0,110.4725741488523,70795.5441453,411626000.0,1,4,52.63109441979418,54.301189690069144
2014-01-03,Bourgogne-Franche-Comté,4.2752212389380535,392.4736842105263,1013.36,24.61111111111111,184.55555555555557,0.0,0.7375886524822695,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,10.699375,1.6800000000000002,7.883333333333334,199.75,2014,bourgogne-franche-comte,2820623.0,58.7855021709152,47981.60933965,130093000.0,1,4,46.122080122015596,47.606938484254165
2014-01-03,Bretagne,16.548214285714288,99.9561403508772,1002.05625,229.21052631578948,394.27272727272725,0.0,0.0,0.0,0.0625,0.723404255319149,0.1818181818181818,0.56,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.3333333333333333,11.293421052631578,6.118181818181818,15.106818181818182,343.2857142857143,2014,bretagne,3276543.0,119.6551776431371,27383.21119519,146521000.0,1,4,44.71816789830013,45.674702541265894
2014-01-03,Centre-Val de Loire,0.6542682926829269,154.25,1009.54,171.11111111111111,351.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.548672566371682,6.768421052631578,9.992592592592594,30.0,2014,centre-val de loire,2577435.0,65.29864923314861,39471.49030292,118939000.0,1,4,46.14626557022777,46.01411103345451
2014-01-03,Grand Est,1.838135593220339,297.0970464135021,1010.7266666666668,98.24,256.030303030303,0.0,0.1408450704225352,0.0,0.2666666666666666,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,11.656410256410258,3.2104166666666667,9.978571428571428,93.83333333333331,2014,grand est,5554645.0,96.26931159277544,57699.02067542,268743000.0,1,4,48.38166975567295,49.18660678930034
2014-01-03,Hauts-de-France,3.6716049382716047,86.41463414634147,1002.3083333333334,129.33333333333334,288.6666666666667,0.0,0.0,0.0,0.0,0.7894736842105263,0.25,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.50625,5.411111111111111,14.57878787878788,153.33333333333334,2014,hauts-de-france,6006156.0,187.64443013901052,32008.17629146,313710000.0,1,4,52.23141057275235,51.82771482015925
2014-01-03,Normandie,4.706896551724138,122.32954545454544,1002.44,152.4,304.92857142857144,0.0,0.0,0.0,0.0,0.4666666666666667,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.2,11.971186440677965,5.664285714285714,13.525,139.75,2014,normandie,3335645.0,110.75048896731153,30118.55776984,171541000.0,1,4,51.426635628191846,51.39084084183645
2014-01-03,Nouvelle-Aquitaine,2.3501683501683504,255.33557046979865,1013.1913043478262,77.03030303030303,287.15,0.0,0.5982905982905983,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1363636363636363,0.0,12.914349775784752,7.886486486486487,7.50126582278481,154.44444444444446,2014,nouvelle-aquitaine,5879144.0,69.0825840391532,85103.12811501,264486000.0,1,4,44.987161396284904,45.49654277047912
2014-01-03,Occitanie,6.667970660146699,574.3708133971292,1015.9190476190475,18.03846153846154,182.9642857142857,0.0,8.169642857142858,0.0454545454545454,0.5952380952380952,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3636363636363636,0.0,10.960563380281693,5.2,5.417924528301886,438.8571428571428,2014,occitanie,5730753.0,78.06166422804614,73413.15428862,235626000.0,1,4,41.11606275824486,41.39182688015719
2014-01-03,Pays de la Loire,1.8,72.06451612903226,1007.7333333333332,215.8125,407.2941176470589,0.0,0.0,0.0,0.0,0.4666666666666667,0.1666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,13.025,7.38,12.051724137931034,52.75,2014,pays de la loire,3690659.0,114.03792841666922,32363.43426474,170145000.0,1,4,46.1015227903743,45.158992848453096
2014-01-03,Provence-Alpes-Côte d'Azur,4.969950738916256,787.8009478672985,1017.7944444444444,41.94736842105263,284.875,0.0,23.541666666666668,0.375,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2142857142857142,0.0,8.14,4.848148148148148,4.764705882352941,391.9090909090909,2014,provence-alpes-cote d'azur,4983438.0,157.33226458606617,31674.60922978,272906000.0,1,4,54.76259562173745,54.28811226895402
2014-01-03,Île-de-France,0.2527272727272727,101.140350877193,1006.4,122.42857142857144,326.53333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,13.428260869565218,7.305263157894737,10.708333333333334,17.5,2014,ile-de-france,12027565.0,996.922950872682,12064.68863965,450735000.0,1,4,37.47516641980318,36.781646025267385
2014-01-04,Auvergne-Rhône-Alpes,20.533274956217163,801.5329949238578,1006.6933333333332,57.28888888888889,190.22,1.054263565891473,14.313432835820896,0.8978494623655914,0.3404255319148936,0.7894736842105263,0.0,0.0714285714285714,0.0769230769230769,0.0,0.0,0.0,0.0,0.1538461538461538,0.125,8.654963680387409,4.134285714285714,9.826829268292682,583.2307692307693,2014,auvergne-rhone-alpes,7820966.0,110.4725741488523,70795.5441453,382624000.0,1,5,48.92285684402668,48.14559912597289
2014-01-04,Bourgogne-Franche-Comté,16.807929515418504,391.2096069868996,1005.19,23.944444444444443,121.38888888888889,0.0,0.4964539007092198,0.6590909090909091,0.5263157894736842,0.4375,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,10.056875,2.155,8.91904761904762,503.75,2014,bourgogne-franche-comte,2820623.0,58.7855021709152,47981.60933965,121957000.0,1,5,43.23761098168738,43.34968166634407
2014-01-04,Bretagne,7.166304347826086,91.7127659574468,996.3733333333332,30.84210526315789,181.54545454545453,0.0,0.0,0.0,0.0,0.5,0.0909090909090909,0.5,0.0,0.0,0.0,0.0,0.0,0.1875,0.3,9.490140845070425,3.522727272727273,14.65,255.42857142857144,2014,bretagne,3276543.0,119.6551776431371,27383.21119519,142139000.0,1,5,43.380782733509065,43.284446808423304
2014-01-04,Centre-Val de Loire,4.200609756097561,154.25,1002.22,153.44444444444446,361.5,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.222123893805309,4.981578947368422,9.714814814814815,133.88888888888889,2014,centre-val de loire,2577435.0,65.29864923314861,39471.49030292,113776000.0,1,5,44.14311127147727,43.418394935269696
2014-01-04,Grand Est,11.318067226890756,299.44769874476987,1004.5333333333332,12.2,93.12121212121212,0.0,0.0140845070422535,0.2,0.2941176470588235,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,8.789102564102564,3.139583333333333,7.619642857142857,392.8181818181818,2014,grand est,5554645.0,96.26931159277544,57699.02067542,253486000.0,1,5,45.6349595698735,46.17491513511787
2014-01-04,Hauts-de-France,2.185714285714285,92.8169014084507,998.65,104.77777777777776,296.77777777777777,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.643181818181818,5.366666666666666,9.178787878787878,100.77777777777776,2014,hauts-de-france,6006156.0,187.64443013901052,32008.17629146,304160000.0,1,5,50.6413752822937,50.13891806350696
2014-01-04,Normandie,4.731325301204819,120.8470588235294,997.6,74.13333333333334,233.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.652542372881356,4.971428571428571,11.281481481481482,194.0,2014,normandie,3335645.0,110.75048896731153,30118.55776984,164891000.0,1,5,49.433018201877,49.22913630411354
2014-01-04,Nouvelle-Aquitaine,9.531683168316832,252.72277227722773,1005.4173913043478,69.51515151515152,243.75,4.694736842105264,0.5210084033613446,0.12,0.0833333333333333,0.3793103448275862,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,13.219730941704036,6.02972972972973,11.175949367088608,278.6842105263158,2014,nouvelle-aquitaine,5879144.0,69.0825840391532,85103.12811501,261352000.0,1,5,44.45409059550166,42.77660782519297
2014-01-04,Occitanie,14.343764705882354,573.4768518518518,1007.4714285714286,95.15384615384616,331.6551724137931,10.410714285714286,8.484304932735427,0.76,0.5238095238095238,0.7794117647058824,0.0,0.3076923076923077,0.0,0.0,0.1,0.0,0.05,0.2,0.1111111111111111,12.144444444444444,6.426190476190476,13.61132075471698,329.25,2014,occitanie,5730753.0,78.06166422804614,73413.15428862,218865000.0,1,5,38.19131621970097,37.973315160900604
2014-01-04,Pays de la Loire,3.5934782608695657,70.04347826086956,1000.6222222222224,70.4375,256.8235294117647,0.0,0.0,0.0,0.0,0.5333333333333333,0.1666666666666666,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.81060606060606,5.326666666666667,11.320689655172414,155.75,2014,pays de la loire,3690659.0,114.03792841666922,32363.43426474,164170000.0,1,5,44.482570727883555,44.2198665375578
2014-01-04,Provence-Alpes-Côte d'Azur,23.68398058252427,778.8186046511628,1009.3722222222224,11.157894736842104,94.8125,0.0,23.322916666666668,0.6511627906976745,0.5,0.5652173913043478,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.3333333333333333,0.1818181818181818,9.159748427672955,9.303703703703704,9.12289156626506,468.0,2014,provence-alpes-cote d'azur,4983438.0,157.33226458606617,31674.60922978,256630000.0,1,5,51.49657726252438,47.61155877930146
2014-01-04,Île-de-France,2.2055555555555557,101.140350877193,1000.7222222222222,142.57142857142858,336.26666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,12.604347826086956,5.678947368421052,7.6125,119.4,2014,ile-de-france,12027565.0,996.922950872682,12064.68863965,425674000.0,1,5,35.39153602578743,33.97590787006884
2014-01-05,Auvergne-Rhône-Alpes,0.2009345794392523,813.8967391304348,1014.5066666666668,217.17777777777775,508.62,13.390625,18.38323353293413,0.5555555555555556,0.2857142857142857,0.0333333333333333,0.0,0.037037037037037,0.28,0.1818181818181818,0.0,0.0,0.0,0.0769230769230769,0.0,6.418639798488664,-1.0571428571428572,6.582716049382717,47.46153846153846,2014,auvergne-rhone-alpes,7820966.0,110.4725741488523,70795.5441453,378057000.0,1,6,48.338913632919514,49.686286675378575
2014-01-05,Bourgogne-Franche-Comté,0.34,391.7621145374449,1012.95,174.83333333333334,399.6666666666667,0.0,0.9290780141843972,0.36,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,7.854999999999999,0.02,6.776190476190477,29.428571428571427,2014,bourgogne-franche-comte,2820623.0,58.7855021709152,47981.60933965,118985000.0,1,6,42.183943050879186,42.81808944749832
2014-01-05,Bretagne,9.225301204819278,93.36470588235294,1002.3,2.5789473684210527,113.86363636363636,0.0,0.0,0.0,0.2352941176470588,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,13.184848484848484,1.9227272727272728,13.657777777777778,674.0,2014,bretagne,3276543.0,119.6551776431371,27383.21119519,138288000.0,1,6,42.20545861903842,41.90674377307538
2014-01-05,Centre-Val de Loire,0.8445121951219512,154.25,1009.93,110.0,347.9166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.84070796460177,2.005263157894737,7.385185185185185,235.88888888888889,2014,centre-val de loire,2577435.0,65.29864923314861,39471.49030292,114975000.0,1,6,44.608302440216725,45.12987272019932
2014-01-05,Grand Est,0.3570212765957447,297.8050847457627,1010.9466666666668,103.32,289.0,0.0,0.0845070422535211,0.0769230769230769,0.2,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,8.060645161290322,1.2645833333333334,7.557142857142857,55.45454545454545,2014,grand est,5554645.0,96.26931159277544,57699.02067542,243086000.0,1,6,43.76265269877733,45.60217902626636
2014-01-05,Hauts-de-France,0.4594202898550724,92.51428571428572,1005.3166666666666,113.88888888888889,299.1111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,11.984444444444444,1.1055555555555554,10.52121212121212,113.11111111111111,2014,hauts-de-france,6006156.0,187.64443013901052,32008.17629146,298347000.0,1,6,49.67353495313808,49.06959272656955
2014-01-05,Normandie,3.432926829268293,122.144578313253,1004.23,23.33333333333333,197.2142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,13.04406779661017,1.0785714285714283,10.764285714285714,333.0,2014,normandie,3335645.0,110.75048896731153,30118.55776984,167742000.0,1,6,50.28772546239183,48.529457063672204
2014-01-05,Nouvelle-Aquitaine,1.5456953642384106,254.17880794701983,1013.3565217391304,17.03030303030303,215.0,0.0,0.7416666666666667,0.0,0.4878048780487805,0.0476190476190476,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.0833333333333333,10.616591928251122,3.283783783783784,7.430379746835443,263.10526315789474,2014,nouvelle-aquitaine,5879144.0,69.0825840391532,85103.12811501,266321000.0,1,6,45.29928166413342,45.245075074773794
2014-01-05,Occitanie,0.887409200968523,577.8527315914489,1015.0857142857144,213.19230769230768,549.5172413793103,19.428571428571427,10.56140350877193,0.24,0.4411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526315789473684,0.0,9.997183098591549,3.0341463414634147,9.266666666666667,61.57142857142857,2014,occitanie,5730753.0,78.06166422804614,73413.15428862,222794000.0,1,6,38.87691547690155,39.57912234637879
2014-01-05,Pays de la Loire,7.151724137931035,73.08045977011494,1007.8444444444444,12.5,149.05882352941177,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,13.033846153846154,1.9866666666666668,9.9,651.8571428571429,2014,pays de la loire,3690659.0,114.03792841666922,32363.43426474,162123000.0,1,6,43.92792723467544,44.12041787230722
2014-01-05,Provence-Alpes-Côte d'Azur,0.4825,789.4976076555024,1008.9611111111112,397.2631578947368,738.3125,199.7974683544304,26.357894736842105,0.0,0.0,0.0714285714285714,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0625,0.0,8.96516129032258,4.903703703703704,10.056626506024095,15.5,2014,provence-alpes-cote d'azur,4983438.0,157.33226458606617,31674.60922978,251574000.0,1,6,50.482016631891476,49.909068161756146
2014-01-05,Île-de-France,0.3,101.140350877193,1007.8666666666666,179.57142857142858,386.8666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,11.304255319148934,1.4421052631578946,8.179166666666667,169.3,2014,ile-de-france,12027565.0,996.922950872682,12064.68863965,431730000.0,1,6,35.89504608788229,35.879399722592446
2014-01-06,Auvergne-Rhône-Alpes,0.0419475655430711,818.7608695652174,1016.5733333333334,170.62222222222223,468.4285714285714,38.4765625,17.123893805309734,0.03125,0.088235294117647,0.0,0.0,0.0,0.12,0.0,0.0,0.1538461538461538,0.0,0.0,0.0,10.554636591478696,-0.0828571428571428,7.1987654320987655,22.0,2014,auvergne-rhone-alpes,7820966.0,110.4725741488523,70795.5441453,431830000.0,1,0,55.21440701826347,55.05482352093972
2014-01-06,Bourgogne-Franche-Comté,0.2226666666666666,391.7621145374449,1013.95,82.05555555555556,326.8888888888889,1.0784313725490196,0.6595744680851063,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.47875,1.335,7.935714285714286,47.42857142857143,2014,bourgogne-franche-comte,2820623.0,58.7855021709152,47981.60933965,139447000.0,1,0,49.438368757540445,49.55910473335198
2014-01-06,Bretagne,4.380952380952381,94.72093023255816,1000.73125,157.42105263157896,326.09090909090907,0.0,0.0,0.0,0.0588235294117647,0.0588235294117647,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0625,0.1875,0.1,12.86060606060606,8.963636363636363,13.604444444444445,112.625,2014,bretagne,3276543.0,119.6551776431371,27383.21119519,148344000.0,1,0,45.274546984428405,44.97338285039398
2014-01-06,Centre-Val de Loire,1.4902439024390244,154.25,1009.58,2.7777777777777777,170.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.512389380530974,7.360526315789474,8.703703703703704,203.11111111111111,2014,centre-val de loire,2577435.0,65.29864923314861,39471.49030292,126616000.0,1,0,49.1248081910892,47.50990337209301
2014-01-06,Grand Est,2.0995744680851063,297.385593220339,1011.6333333333332,71.28,244.96875,0.0714285714285714,0.0704225352112676,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,12.28774193548387,3.0395833333333333,8.410526315789474,175.63636363636363,2014,grand est,5554645.0,96.26931159277544,57699.02067542,291005000.0,1,0,52.38948663685978,51.749472548254126
